#P: 16
#M: 4
#alpha: 0.01
#gamma: 1.0
#n_episodes: 2000000
#K: 1
#Baseline: None
#m: 524288
#Nodes: ['M0', 'M1', 'M2', 'M3']
#Processors/Node: [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3]
#Reward_type: self
#StateRep: Simple
#StartTime: 1605014771.657723
# 
# e  	  J  	  t  	  T  	 n_intra 	 n_inter 	 n_errors 
#--- 	 --- 	 --- 	 --- 	 ------- 	 ------- 	 -------- 
5238 	 -0.011739437468349934 	 1605014797.236984 	 1 	 12 	 3 	 0
5239 	 -0.011740867979824543 	 1605014797.2415261 	 1 	 12 	 3 	 0
5240 	 -0.01174516137689352 	 1605014797.2460318 	 1 	 12 	 3 	 0
5241 	 -0.011752315796911716 	 1605014797.2506518 	 1 	 12 	 3 	 0
5242 	 -0.01175517775118351 	 1605014797.2551339 	 1 	 12 	 3 	 0
5243 	 -0.01176376361399889 	 1605014797.259587 	 1 	 12 	 3 	 0
5244 	 -0.011768057011067867 	 1605014797.264063 	 1 	 12 	 3 	 0
5245 	 -0.011770918034017086 	 1605014797.268555 	 1 	 12 	 3 	 0
5246 	 -0.011776641942560673 	 1605014797.273037 	 1 	 12 	 3 	 0
5247 	 -0.011780934408307076 	 1605014797.277666 	 1 	 12 	 3 	 0
5248 	 -0.011785226874053478 	 1605014797.2822762 	 1 	 12 	 3 	 0
5249 	 -0.011793811805546284 	 1605014797.2867699 	 1 	 12 	 3 	 0
5250 	 -0.011798104271292686 	 1605014797.2913768 	 1 	 12 	 3 	 0
5251 	 -0.011802397668361664 	 1605014797.295934 	 1 	 12 	 3 	 0
5252 	 -0.011809551157057285 	 1605014797.300555 	 1 	 12 	 3 	 0
5253 	 -0.011813845485448837 	 1605014797.305096 	 1 	 12 	 3 	 0
5254 	 -0.011818137019872665 	 1605014797.309866 	 1 	 12 	 3 	 0
5255 	 -0.011825292371213436 	 1605014797.314524 	 1 	 12 	 3 	 0
5256 	 -0.011829584836959839 	 1605014797.319006 	 1 	 12 	 3 	 0
5257 	 -0.011835308745503426 	 1605014797.323561 	 1 	 12 	 3 	 0
5258 	 -0.011841032654047012 	 1605014797.3282938 	 1 	 12 	 3 	 0
5259 	 -0.01184532605111599 	 1605014797.332983 	 1 	 12 	 3 	 0
5260 	 -0.011849617585539818 	 1605014797.3375921 	 1 	 12 	 3 	 0
5261 	 -0.011858204379677773 	 1605014797.342129 	 1 	 12 	 3 	 0
5262 	 -0.011861066333949566 	 1605014797.346655 	 1 	 12 	 3 	 0
5263 	 -0.011866790242493153 	 1605014797.3512042 	 1 	 12 	 3 	 0
5264 	 -0.011871082708239555 	 1605014797.3560672 	 1 	 12 	 3 	 0
5265 	 -0.011873944662511349 	 1605014797.361183 	 1 	 12 	 3 	 0
5266 	 -0.01188110001385212 	 1605014797.365898 	 1 	 12 	 3 	 0
5267 	 -0.011886822991073132 	 1605014797.3708758 	 1 	 12 	 3 	 0
5268 	 -0.011893978342413902 	 1605014797.375443 	 1 	 12 	 3 	 0
5269 	 -0.01189827173948288 	 1605014797.382805 	 1 	 12 	 3 	 0
5270 	 -0.011905426159501076 	 1605014797.390553 	 1 	 12 	 3 	 0
5271 	 -0.011909719556570053 	 1605014797.3954759 	 1 	 12 	 3 	 0
5272 	 -0.011914011090993881 	 1605014797.399981 	 1 	 12 	 3 	 0
5273 	 -0.011922597885131836 	 1605014797.406589 	 1 	 12 	 3 	 0
5274 	 -0.01192545983940363 	 1605014797.411805 	 1 	 12 	 3 	 0
5275 	 -0.011929753236472607 	 1605014797.4170399 	 1 	 12 	 3 	 0
5276 	 -0.011935476213693619 	 1605014797.422051 	 1 	 12 	 3 	 0
5277 	 -0.01194263156503439 	 1605014797.427951 	 1 	 12 	 3 	 0
5278 	 -0.011945492587983608 	 1605014797.432945 	 1 	 12 	 3 	 0
5279 	 -0.011954079382121563 	 1605014797.437842 	 1 	 12 	 3 	 0
5280 	 -0.011959802359342575 	 1605014797.443163 	 1 	 12 	 3 	 0
5281 	 -0.011965526267886162 	 1605014797.452565 	 1 	 12 	 3 	 0
5282 	 -0.011968388222157955 	 1605014797.4581592 	 1 	 12 	 3 	 0
5283 	 -0.011974112130701542 	 1605014797.4627259 	 1 	 12 	 3 	 0
5284 	 -0.011979836039245129 	 1605014797.4680939 	 1 	 12 	 3 	 0
5285 	 -0.01198555901646614 	 1605014797.4732 	 1 	 12 	 3 	 0
5286 	 -0.011991282925009727 	 1605014797.47767 	 1 	 12 	 3 	 0
5287 	 -0.011995576322078705 	 1605014797.4823449 	 1 	 12 	 3 	 0
5288 	 -0.012001299299299717 	 1605014797.4878259 	 1 	 12 	 3 	 0
5289 	 -0.012007023207843304 	 1605014797.492516 	 1 	 12 	 3 	 0
5290 	 -0.012011317536234856 	 1605014797.497979 	 1 	 12 	 3 	 0
5291 	 -0.012017040513455868 	 1605014797.50318 	 1 	 12 	 3 	 0
5292 	 -0.01202276349067688 	 1605014797.508228 	 1 	 12 	 3 	 0
5293 	 -0.012028487399220467 	 1605014797.512979 	 1 	 12 	 3 	 0
5294 	 -0.012034210376441479 	 1605014797.517658 	 1 	 12 	 3 	 0
5295 	 -0.01203993521630764 	 1605014797.522306 	 1 	 12 	 3 	 0
5296 	 -0.012045658193528652 	 1605014797.526978 	 1 	 12 	 3 	 0
5297 	 -0.012052813544869423 	 1605014797.531661 	 1 	 12 	 3 	 0
5298 	 -0.012054244056344032 	 1605014797.53684 	 1 	 12 	 3 	 0
5299 	 -0.012059967964887619 	 1605014797.541573 	 1 	 12 	 3 	 0
5300 	 -0.012065690942108631 	 1605014797.546249 	 1 	 12 	 3 	 0
5301 	 -0.012071414850652218 	 1605014797.5513659 	 1 	 12 	 3 	 0
5302 	 -0.012078570201992989 	 1605014797.556271 	 1 	 12 	 3 	 0
5303 	 -0.012085724622011185 	 1605014797.561527 	 1 	 12 	 3 	 0
5304 	 -0.01209287904202938 	 1605014797.5667279 	 1 	 12 	 3 	 0
5305 	 -0.012097171507775784 	 1605014797.571554 	 1 	 12 	 3 	 0
5306 	 -0.012102896347641945 	 1605014797.576332 	 1 	 12 	 3 	 0
5307 	 -0.012107188813388348 	 1605014797.5813792 	 1 	 12 	 3 	 0
5308 	 -0.012114343233406544 	 1605014797.587459 	 1 	 12 	 3 	 0
5309 	 -0.012118634767830372 	 1605014797.592149 	 1 	 12 	 3 	 0
5310 	 -0.01212149765342474 	 1605014797.596802 	 1 	 12 	 3 	 0
5311 	 -0.012127221561968327 	 1605014797.6022022 	 1 	 12 	 3 	 0
5312 	 -0.012132943607866764 	 1605014797.606831 	 1 	 12 	 3 	 0
5313 	 -0.0121386693790555 	 1605014797.611496 	 1 	 12 	 3 	 0
5314 	 -0.012147256173193455 	 1605014797.6284008 	 1 	 12 	 3 	 0
5315 	 -0.012152979150414467 	 1605014797.638409 	 1 	 12 	 3 	 0
5316 	 -0.012157273478806019 	 1605014797.643212 	 1 	 12 	 3 	 0
5317 	 -0.012164426036179066 	 1605014797.647712 	 1 	 12 	 3 	 0
5318 	 -0.012170149944722652 	 1605014797.652522 	 1 	 12 	 3 	 0
5319 	 -0.012174442410469055 	 1605014797.657013 	 1 	 12 	 3 	 0
5320 	 -0.012181597761809826 	 1605014797.661551 	 1 	 12 	 3 	 0
5321 	 -0.012187322601675987 	 1605014797.666056 	 1 	 12 	 3 	 0
5322 	 -0.01219161506742239 	 1605014797.670872 	 1 	 12 	 3 	 0
5323 	 -0.012198768556118011 	 1605014797.675663 	 1 	 12 	 3 	 0
5324 	 -0.012201630510389805 	 1605014797.680338 	 1 	 12 	 3 	 0
5325 	 -0.012213078327476978 	 1605014797.685812 	 1 	 12 	 3 	 0
5326 	 -0.012217370793223381 	 1605014797.690309 	 1 	 12 	 3 	 0
5327 	 -0.012221664190292358 	 1605014797.694904 	 1 	 12 	 3 	 0
5328 	 -0.012225956656038761 	 1605014797.699518 	 1 	 12 	 3 	 0
5329 	 -0.012231679633259773 	 1605014797.704289 	 1 	 12 	 3 	 0
5330 	 -0.01223740354180336 	 1605014797.708724 	 1 	 12 	 3 	 0
5331 	 -0.01224598940461874 	 1605014797.713229 	 1 	 12 	 3 	 0
5332 	 -0.012247420847415924 	 1605014797.718349 	 1 	 12 	 3 	 0
5333 	 -0.012256006710231304 	 1605014797.722879 	 1 	 12 	 3 	 0
5334 	 -0.012264590710401535 	 1605014797.7272892 	 1 	 12 	 3 	 0
5335 	 -0.012268885038793087 	 1605014797.731984 	 1 	 12 	 3 	 0
5336 	 -0.012276039458811283 	 1605014797.736622 	 1 	 12 	 3 	 0
5337 	 -0.012281762436032295 	 1605014797.741042 	 1 	 12 	 3 	 0
5338 	 -0.012284624390304089 	 1605014797.74557 	 1 	 12 	 3 	 0
5339 	 -0.012290348298847675 	 1605014797.75047 	 1 	 12 	 3 	 0
5340 	 -0.012297502718865871 	 1605014797.755071 	 1 	 12 	 3 	 0
5341 	 -0.012303226627409458 	 1605014797.759549 	 1 	 12 	 3 	 0
5342 	 -0.012310381978750229 	 1605014797.764066 	 1 	 12 	 3 	 0
5343 	 -0.012314674444496632 	 1605014797.7688599 	 1 	 12 	 3 	 0
5344 	 -0.012320398353040218 	 1605014797.7733839 	 1 	 12 	 3 	 0
5345 	 -0.012327552773058414 	 1605014797.777914 	 1 	 12 	 3 	 0
5346 	 -0.012333276681602001 	 1605014797.782374 	 1 	 12 	 3 	 0
5347 	 -0.012339000590145588 	 1605014797.787134 	 1 	 12 	 3 	 0
5348 	 -0.012346155010163784 	 1605014797.791701 	 1 	 12 	 3 	 0
5349 	 -0.012351879850029945 	 1605014797.796438 	 1 	 12 	 3 	 0
5350 	 -0.012359033338725567 	 1605014797.801526 	 1 	 12 	 3 	 0
5351 	 -0.012366188690066338 	 1605014797.805974 	 1 	 12 	 3 	 0
5352 	 -0.01237191166728735 	 1605014797.810522 	 1 	 12 	 3 	 0
5353 	 -0.012376204133033752 	 1605014797.814923 	 1 	 12 	 3 	 0
5354 	 -0.012383359484374523 	 1605014797.820381 	 1 	 12 	 3 	 0
5355 	 -0.012387651950120926 	 1605014797.8249779 	 1 	 12 	 3 	 0
5356 	 -0.012394806370139122 	 1605014797.829647 	 1 	 12 	 3 	 0
5357 	 -0.012400531210005283 	 1605014797.834506 	 1 	 12 	 3 	 0
5358 	 -0.012406254187226295 	 1605014797.839093 	 1 	 12 	 3 	 0
5359 	 -0.012410546652972698 	 1605014797.843839 	 1 	 12 	 3 	 0
5360 	 -0.012417702004313469 	 1605014797.84835 	 1 	 12 	 3 	 0
5361 	 -0.01242485735565424 	 1605014797.853187 	 1 	 12 	 3 	 0
5362 	 -0.012430580332875252 	 1605014797.857731 	 1 	 12 	 3 	 0
5363 	 -0.012437735684216022 	 1605014797.862314 	 1 	 12 	 3 	 0
5364 	 -0.012442028149962425 	 1605014797.867234 	 1 	 12 	 3 	 0
5365 	 -0.012447752058506012 	 1605014797.871837 	 1 	 12 	 3 	 0
5366 	 -0.012454906478524208 	 1605014797.876354 	 1 	 12 	 3 	 0
5367 	 -0.012462061829864979 	 1605014797.880859 	 1 	 12 	 3 	 0
5368 	 -0.012472077272832394 	 1605014797.885655 	 1 	 12 	 3 	 0
5369 	 -0.012476370669901371 	 1605014797.890177 	 1 	 12 	 3 	 0
5370 	 -0.012483526952564716 	 1605014797.894645 	 1 	 12 	 3 	 0
5371 	 -0.012492111884057522 	 1605014797.899275 	 1 	 12 	 3 	 0
5372 	 -0.012497835792601109 	 1605014797.9042282 	 1 	 12 	 3 	 0
5373 	 -0.012504990212619305 	 1605014797.908851 	 1 	 12 	 3 	 0
5374 	 -0.012509283609688282 	 1605014797.9136589 	 1 	 12 	 3 	 0
5375 	 -0.012513576075434685 	 1605014797.9186492 	 1 	 12 	 3 	 0
5376 	 -0.012520731426775455 	 1605014797.92319 	 1 	 12 	 3 	 0
5377 	 -0.012526455335319042 	 1605014797.9279418 	 1 	 12 	 3 	 0
5378 	 -0.012535040266811848 	 1605014797.932663 	 1 	 12 	 3 	 0
5379 	 -0.012542194686830044 	 1605014797.937561 	 1 	 12 	 3 	 0
5380 	 -0.012546488083899021 	 1605014797.942095 	 1 	 12 	 3 	 0
5381 	 -0.012550781480967999 	 1605014797.946933 	 1 	 12 	 3 	 0
5382 	 -0.012562227435410023 	 1605014797.951898 	 1 	 12 	 3 	 0
5383 	 -0.012569381855428219 	 1605014797.956634 	 1 	 12 	 3 	 0
5384 	 -0.012573675252497196 	 1605014797.9614348 	 1 	 12 	 3 	 0
5385 	 -0.012579398229718208 	 1605014797.9660642 	 1 	 12 	 3 	 0
5386 	 -0.012585122138261795 	 1605014797.9709299 	 1 	 12 	 3 	 0
5387 	 -0.012592276558279991 	 1605014797.975521 	 1 	 12 	 3 	 0
5388 	 -0.01260229293256998 	 1605014797.98 	 1 	 12 	 3 	 0
5389 	 -0.012609448283910751 	 1605014797.984776 	 1 	 12 	 3 	 0
5390 	 -0.012615171261131763 	 1605014797.989259 	 1 	 12 	 3 	 0
5391 	 -0.012619463726878166 	 1605014797.99371 	 1 	 12 	 3 	 0
5392 	 -0.012625187635421753 	 1605014797.998163 	 1 	 12 	 3 	 0
5393 	 -0.012635204941034317 	 1605014798.0026538 	 1 	 12 	 3 	 0
5394 	 -0.012642358429729939 	 1605014798.007583 	 1 	 12 	 3 	 0
5395 	 -0.012645221315324306 	 1605014798.012291 	 1 	 12 	 3 	 0
5396 	 -0.01264951378107071 	 1605014798.0168588 	 1 	 12 	 3 	 0
5397 	 -0.01265666913241148 	 1605014798.0214348 	 1 	 12 	 3 	 0
5398 	 -0.01266525313258171 	 1605014798.025871 	 1 	 12 	 3 	 0
5399 	 -0.012672408483922482 	 1605014798.030359 	 1 	 12 	 3 	 0
5400 	 -0.012676701880991459 	 1605014798.0348558 	 1 	 12 	 3 	 0
5401 	 -0.012682424858212471 	 1605014798.039347 	 1 	 12 	 3 	 0
5402 	 -0.012689580209553242 	 1605014798.0438 	 1 	 12 	 3 	 0
5403 	 -0.012696735560894012 	 1605014798.048262 	 1 	 12 	 3 	 0
5404 	 -0.012703889980912209 	 1605014798.052734 	 1 	 12 	 3 	 0
5405 	 -0.012708182446658611 	 1605014798.057188 	 1 	 12 	 3 	 0
5406 	 -0.012713906355202198 	 1605014798.06233 	 1 	 12 	 3 	 0
5407 	 -0.012723923660814762 	 1605014798.0668192 	 1 	 12 	 3 	 0
5408 	 -0.012733940035104752 	 1605014798.071576 	 1 	 12 	 3 	 0
5409 	 -0.012741095386445522 	 1605014798.076093 	 1 	 12 	 3 	 0
5410 	 -0.012746819294989109 	 1605014798.080549 	 1 	 12 	 3 	 0
5411 	 -0.012752543203532696 	 1605014798.0849621 	 1 	 12 	 3 	 0
5412 	 -0.012756835669279099 	 1605014798.089508 	 1 	 12 	 3 	 0
5413 	 -0.01276399102061987 	 1605014798.094131 	 1 	 12 	 3 	 0
5414 	 -0.01277257688343525 	 1605014798.098818 	 1 	 12 	 3 	 0
5415 	 -0.012775437906384468 	 1605014798.103625 	 1 	 12 	 3 	 0
5416 	 -0.012784022837877274 	 1605014798.108311 	 1 	 12 	 3 	 0
5417 	 -0.012789747677743435 	 1605014798.113034 	 1 	 12 	 3 	 0
5418 	 -0.012798333540558815 	 1605014798.117923 	 1 	 12 	 3 	 0
5419 	 -0.012805487960577011 	 1605014798.1224508 	 1 	 12 	 3 	 0
5420 	 -0.012812642380595207 	 1605014798.1268952 	 1 	 12 	 3 	 0
5421 	 -0.012818366289138794 	 1605014798.1313548 	 1 	 12 	 3 	 0
5422 	 -0.012822659686207771 	 1605014798.135811 	 1 	 12 	 3 	 0
5423 	 -0.012831244617700577 	 1605014798.1402528 	 1 	 12 	 3 	 0
5424 	 -0.012835538014769554 	 1605014798.1446779 	 1 	 12 	 3 	 0
5425 	 -0.01284269243478775 	 1605014798.1491551 	 1 	 12 	 3 	 0
5426 	 -0.012849847786128521 	 1605014798.15358 	 1 	 12 	 3 	 0
5427 	 -0.012858431786298752 	 1605014798.158112 	 1 	 12 	 3 	 0
5428 	 -0.012867017649114132 	 1605014798.1629262 	 1 	 12 	 3 	 0
5429 	 -0.012872741557657719 	 1605014798.167435 	 1 	 12 	 3 	 0
5430 	 -0.012878465466201305 	 1605014798.1719072 	 1 	 12 	 3 	 0
5431 	 -0.012885619886219501 	 1605014798.176499 	 1 	 12 	 3 	 0
5432 	 -0.012892775237560272 	 1605014798.181209 	 1 	 12 	 3 	 0
5433 	 -0.012899929657578468 	 1605014798.1859388 	 1 	 12 	 3 	 0
5434 	 -0.01290565263479948 	 1605014798.190387 	 1 	 12 	 3 	 0
5435 	 -0.012915669940412045 	 1605014798.1949341 	 1 	 12 	 3 	 0
5436 	 -0.012919963337481022 	 1605014798.199782 	 1 	 12 	 3 	 0
5437 	 -0.012928547337651253 	 1605014798.2043788 	 1 	 12 	 3 	 0
5438 	 -0.012934272177517414 	 1605014798.208863 	 1 	 12 	 3 	 0
5439 	 -0.01294142659753561 	 1605014798.213547 	 1 	 12 	 3 	 0
5440 	 -0.012947151437401772 	 1605014798.218276 	 1 	 12 	 3 	 0
5441 	 -0.012954305857419968 	 1605014798.22312 	 1 	 12 	 3 	 0
5442 	 -0.012961458414793015 	 1605014798.2275891 	 1 	 12 	 3 	 0
5443 	 -0.012968615628778934 	 1605014798.232069 	 1 	 12 	 3 	 0
5444 	 -0.012974337674677372 	 1605014798.2365382 	 1 	 12 	 3 	 0
5445 	 -0.012984354980289936 	 1605014798.241011 	 1 	 12 	 3 	 0
5446 	 -0.012991510331630707 	 1605014798.245475 	 1 	 12 	 3 	 0
5447 	 -0.013000095263123512 	 1605014798.250092 	 1 	 12 	 3 	 0
5448 	 -0.01300438866019249 	 1605014798.2547252 	 1 	 12 	 3 	 0
5449 	 -0.01301297452300787 	 1605014798.25948 	 1 	 12 	 3 	 0
5450 	 -0.013018698431551456 	 1605014798.264262 	 1 	 12 	 3 	 0
5451 	 -0.013028713874518871 	 1605014798.26896 	 1 	 12 	 3 	 0
5452 	 -0.013033007271587849 	 1605014798.273481 	 1 	 12 	 3 	 0
5453 	 -0.013038731180131435 	 1605014798.2779148 	 1 	 12 	 3 	 0
5454 	 -0.013045885600149632 	 1605014798.282381 	 1 	 12 	 3 	 0
5455 	 -0.013055902905762196 	 1605014798.286825 	 1 	 12 	 3 	 0
5456 	 -0.013063057325780392 	 1605014798.2912629 	 1 	 12 	 3 	 0
5457 	 -0.013067350722849369 	 1605014798.295827 	 1 	 12 	 3 	 0
5458 	 -0.013075935654342175 	 1605014798.300329 	 1 	 12 	 3 	 0
5459 	 -0.013080229051411152 	 1605014798.304807 	 1 	 12 	 3 	 0
5460 	 -0.01309167593717575 	 1605014798.309348 	 1 	 12 	 3 	 0
5461 	 -0.013098829425871372 	 1605014798.313817 	 1 	 12 	 3 	 0
5462 	 -0.01310312282294035 	 1605014798.31826 	 1 	 12 	 3 	 0
5463 	 -0.01311170868575573 	 1605014798.322986 	 1 	 12 	 3 	 0
5464 	 -0.0131188640370965 	 1605014798.3274329 	 1 	 12 	 3 	 0
5465 	 -0.01312887854874134 	 1605014798.332041 	 1 	 12 	 3 	 0
5466 	 -0.013134603388607502 	 1605014798.3365061 	 1 	 12 	 3 	 0
5467 	 -0.013143189251422882 	 1605014798.3409731 	 1 	 12 	 3 	 0
5468 	 -0.01314748264849186 	 1605014798.3456461 	 1 	 12 	 3 	 0
5469 	 -0.013158929534256458 	 1605014798.35037 	 1 	 12 	 3 	 0
5470 	 -0.013163222000002861 	 1605014798.3550248 	 1 	 12 	 3 	 0
5471 	 -0.013168945908546448 	 1605014798.3596532 	 1 	 12 	 3 	 0
5472 	 -0.013178963214159012 	 1605014798.364146 	 1 	 12 	 3 	 0
5473 	 -0.013187549076974392 	 1605014798.368651 	 1 	 12 	 3 	 0
5474 	 -0.013194702565670013 	 1605014798.373152 	 1 	 12 	 3 	 0
5475 	 -0.013201857917010784 	 1605014798.3777869 	 1 	 12 	 3 	 0
5476 	 -0.013209013268351555 	 1605014798.382321 	 1 	 12 	 3 	 0
5477 	 -0.013216168619692326 	 1605014798.386892 	 1 	 12 	 3 	 0
5478 	 -0.013224753551185131 	 1605014798.3914208 	 1 	 12 	 3 	 0
5479 	 -0.013230478391051292 	 1605014798.396099 	 1 	 12 	 3 	 0
5480 	 -0.013239063322544098 	 1605014798.400594 	 1 	 12 	 3 	 0
5481 	 -0.013243356719613075 	 1605014798.405112 	 1 	 12 	 3 	 0
5482 	 -0.013253373093903065 	 1605014798.410048 	 1 	 12 	 3 	 0
5483 	 -0.013257666490972042 	 1605014798.414839 	 1 	 12 	 3 	 0
5484 	 -0.013269113376736641 	 1605014798.419596 	 1 	 12 	 3 	 0
5485 	 -0.013276268728077412 	 1605014798.424483 	 1 	 12 	 3 	 0
5486 	 -0.013283422216773033 	 1605014798.429182 	 1 	 12 	 3 	 0
5487 	 -0.013290577568113804 	 1605014798.433922 	 1 	 12 	 3 	 0
5488 	 -0.013297732919454575 	 1605014798.438476 	 1 	 12 	 3 	 0
5489 	 -0.01330488733947277 	 1605014798.443049 	 1 	 12 	 3 	 0
5490 	 -0.013312042690813541 	 1605014798.447859 	 1 	 12 	 3 	 0
5491 	 -0.013320626690983772 	 1605014798.4530728 	 1 	 12 	 3 	 0
5492 	 -0.013327781111001968 	 1605014798.4578362 	 1 	 12 	 3 	 0
5493 	 -0.013339227996766567 	 1605014798.463291 	 1 	 12 	 3 	 0
5494 	 -0.013344952836632729 	 1605014798.4686139 	 1 	 12 	 3 	 0
5495 	 -0.01335210632532835 	 1605014798.473493 	 1 	 12 	 3 	 0
5496 	 -0.01335926167666912 	 1605014798.478997 	 1 	 12 	 3 	 0
5497 	 -0.013364985585212708 	 1605014798.483823 	 1 	 12 	 3 	 0
5498 	 -0.013375001959502697 	 1605014798.488441 	 1 	 12 	 3 	 0
5499 	 -0.013380725868046284 	 1605014798.4929621 	 1 	 12 	 3 	 0
5500 	 -0.01338931079953909 	 1605014798.497389 	 1 	 12 	 3 	 0
5501 	 -0.013395033776760101 	 1605014798.501919 	 1 	 12 	 3 	 0
5502 	 -0.01340648252516985 	 1605014798.5064251 	 1 	 12 	 3 	 0
5503 	 -0.013415067456662655 	 1605014798.511023 	 1 	 12 	 3 	 0
5504 	 -0.01342365425080061 	 1605014798.515488 	 1 	 12 	 3 	 0
5505 	 -0.013427945785224438 	 1605014798.520391 	 1 	 12 	 3 	 0
5506 	 -0.013436530716717243 	 1605014798.525103 	 1 	 12 	 3 	 0
5507 	 -0.013443686068058014 	 1605014798.5298939 	 1 	 12 	 3 	 0
5508 	 -0.013452271930873394 	 1605014798.534498 	 1 	 12 	 3 	 0
5509 	 -0.013459427282214165 	 1605014798.538972 	 1 	 12 	 3 	 0
5510 	 -0.01346658170223236 	 1605014798.5435572 	 1 	 12 	 3 	 0
5511 	 -0.013475167565047741 	 1605014798.548067 	 1 	 12 	 3 	 0
5512 	 -0.013483753427863121 	 1605014798.552552 	 1 	 12 	 3 	 0
5513 	 -0.013492339290678501 	 1605014798.557012 	 1 	 12 	 3 	 0
5514 	 -0.013502356596291065 	 1605014798.5614731 	 1 	 12 	 3 	 0
5515 	 -0.013506649062037468 	 1605014798.5659158 	 1 	 12 	 3 	 0
5516 	 -0.013516665436327457 	 1605014798.570463 	 1 	 12 	 3 	 0
5517 	 -0.013523819856345654 	 1605014798.575391 	 1 	 12 	 3 	 0
5518 	 -0.01353097427636385 	 1605014798.579967 	 1 	 12 	 3 	 0
5519 	 -0.013536699116230011 	 1605014798.584353 	 1 	 12 	 3 	 0
5520 	 -0.013548146933317184 	 1605014798.588775 	 1 	 12 	 3 	 0
5521 	 -0.01355530135333538 	 1605014798.593169 	 1 	 12 	 3 	 0
5522 	 -0.01356388721615076 	 1605014798.59764 	 1 	 12 	 3 	 0
5523 	 -0.013569611124694347 	 1605014798.603029 	 1 	 12 	 3 	 0
5524 	 -0.013579626567661762 	 1605014798.60816 	 1 	 12 	 3 	 0
5525 	 -0.013588212430477142 	 1605014798.613496 	 1 	 12 	 3 	 0
5526 	 -0.013598230667412281 	 1605014798.618795 	 1 	 12 	 3 	 0
5527 	 -0.013603952713310719 	 1605014798.624175 	 1 	 12 	 3 	 0
5528 	 -0.013612539507448673 	 1605014798.629506 	 1 	 12 	 3 	 0
5529 	 -0.013622554950416088 	 1605014798.634746 	 1 	 12 	 3 	 0
5530 	 -0.013632571324706078 	 1605014798.64007 	 1 	 12 	 3 	 0
5531 	 -0.01363686379045248 	 1605014798.645029 	 1 	 12 	 3 	 0
5532 	 -0.01364544965326786 	 1605014798.649518 	 1 	 12 	 3 	 0
5533 	 -0.01365546602755785 	 1605014798.654023 	 1 	 12 	 3 	 0
5534 	 -0.01366262137889862 	 1605014798.658484 	 1 	 12 	 3 	 0
5535 	 -0.013668344356119633 	 1605014798.662951 	 1 	 12 	 3 	 0
5536 	 -0.013675500638782978 	 1605014798.667369 	 1 	 12 	 3 	 0
5537 	 -0.013684085570275784 	 1605014798.671823 	 1 	 12 	 3 	 0
5538 	 -0.013694101944565773 	 1605014798.676281 	 1 	 12 	 3 	 0
5539 	 -0.013701256364583969 	 1605014798.68089 	 1 	 12 	 3 	 0
5540 	 -0.013712703250348568 	 1605014798.68531 	 1 	 12 	 3 	 0
5541 	 -0.013719858601689339 	 1605014798.689949 	 1 	 12 	 3 	 0
5542 	 -0.013729875907301903 	 1605014798.694744 	 1 	 12 	 3 	 0
5543 	 -0.013738463632762432 	 1605014798.699137 	 1 	 12 	 3 	 0
5544 	 -0.013745617121458054 	 1605014798.703601 	 1 	 12 	 3 	 0
5545 	 -0.013754202052950859 	 1605014798.7080169 	 1 	 12 	 3 	 0
5546 	 -0.013764219358563423 	 1605014798.712429 	 1 	 12 	 3 	 0
5547 	 -0.01377137377858162 	 1605014798.7168279 	 1 	 12 	 3 	 0
5548 	 -0.01377852726727724 	 1605014798.721268 	 1 	 12 	 3 	 0
5549 	 -0.013785683549940586 	 1605014798.726083 	 1 	 12 	 3 	 0
5550 	 -0.013794268481433392 	 1605014798.730879 	 1 	 12 	 3 	 0
5551 	 -0.013801423832774162 	 1605014798.7353542 	 1 	 12 	 3 	 0
5552 	 -0.013810008764266968 	 1605014798.7398121 	 1 	 12 	 3 	 0
5553 	 -0.013818593695759773 	 1605014798.744303 	 1 	 12 	 3 	 0
5554 	 -0.013830041512846947 	 1605014798.748797 	 1 	 12 	 3 	 0
5555 	 -0.013835765421390533 	 1605014798.753283 	 1 	 12 	 3 	 0
5556 	 -0.013845783658325672 	 1605014798.757747 	 1 	 12 	 3 	 0
5557 	 -0.013855798169970512 	 1605014798.7624671 	 1 	 12 	 3 	 0
5558 	 -0.013865814544260502 	 1605014798.7669492 	 1 	 12 	 3 	 0
5559 	 -0.013872968964278698 	 1605014798.771368 	 1 	 12 	 3 	 0
5560 	 -0.013882986269891262 	 1605014798.775908 	 1 	 12 	 3 	 0
5561 	 -0.013888709247112274 	 1605014798.78036 	 1 	 12 	 3 	 0
5562 	 -0.013897295109927654 	 1605014798.78477 	 1 	 12 	 3 	 0
5563 	 -0.01390588004142046 	 1605014798.789165 	 1 	 12 	 3 	 0
5564 	 -0.013918758369982243 	 1605014798.793567 	 1 	 12 	 3 	 0
5565 	 -0.013925913721323013 	 1605014798.797976 	 1 	 12 	 3 	 0
5566 	 -0.0139316376298666 	 1605014798.802368 	 1 	 12 	 3 	 0
5567 	 -0.01394165400415659 	 1605014798.806952 	 1 	 12 	 3 	 0
5568 	 -0.013948808424174786 	 1605014798.811415 	 1 	 12 	 3 	 0
5569 	 -0.013957394286990166 	 1605014798.816211 	 1 	 12 	 3 	 0
5570 	 -0.013964548707008362 	 1605014798.820906 	 1 	 12 	 3 	 0
